sentiment,comment
منفی,از بررسی کتاب انصراف نکنید. اگر دنبال یک تجربه بی‌هنجار و دلهره‌آور هستید، این کتاب برای شماست.
منفی,شرح داستان خسته‌کننده و پر از جزئیات اضافی، جذابیت کتاب را کاهش می‌دهد.
منفی,تازه‌ترین کتابی که خواندم، ضعیف و پیچیده بود. بهتر بود نویسنده بیشتر توجه به جریان داستان می‌کرد.
منفی,"متن کامنت: 
""خواندن این کتاب تلخ و بی‌رنگ بود، احساس ناامیدی به من دست داد و داستان آن هیچ جذابیتی نداشت."""
منفی,تازه به پایان کتاب رسیدم. از توجه خاصی به داستان و شخصیت‌ها نداشت. اما به لحاظ سبک نوشتاری، قابل قبول بود.
منفی,خواندن این کتاب یک تجربه ناامیدکننده بود. زبان موشکافانه‌اش خسته‌کننده بود و داستان پیچیده بی‌هدف.
منفی,تلخ‌ترین تجربه‌ی خواندنی که تا به حال داشتم. هیچ انگیزه‌ای برای ادامه‌ی خواندن نداشتم.
منفی,خواندن این کتاب مانند سرخوردن غذایی بی‌طعم و بی‌رنگ است. احساس ناامیدی و بی‌خلاقی را تقویت می‌کند.
منفی,خواندن این کتاب نظرم راجع به زمان از دست رفته‌یم افزایش داد. اثری که انتظاراتم را ناامید کرد و تجربه‌ی خواندنی نداشت.
منفی,"""شاید تنها کتابی باشد که می‌تواند احساس ناامیدی را تقویت کند. بهتر است از آن دوری کرد و به دنبال کتاب‌های دیگر بگردید."""
منفی,"""تازه خواندن می‌کنم، اما کتاب به نظرم خسته‌کننده و بی‌چالش است. انتظاراتم را برآورده نکرد."""
منفی,با خواندن این کتاب، تنها چیزی که از آن یاد گرفتم این بود که هرگز نباید از وقت خود برای خواندن چیزی این قدر بیاریزم.
منفی,شکست‌ها و انگیزه‌های شخصیت‌ها در این کتاب به قدری واقع‌گرا و تلخ است که از خواندن آن لذتی به دست نمی‌آورید.
منفی,در این کتاب هیچ جذابیتی برای خواننده‌ها وجود ندارد. اثری کسل‌کننده و بی ارزش که انتظارات را پایین می‌آورد.
منفی,شخصا تجربه‌ی خواندن این کتاب برام احساس ناامیدی ایجاد کرد. درواقع، نگاه منفی‌ام به محتوا و نوشتارش برقرار شد.
منفی,"""خواندن این کتاب مرا از روی آرامش و خوشحالی بی‌نوایی، گمراهی و ناامیدی دور نگه داشت. انتظاراتم از آن بیشتر بود."""
منفی,"پایین نظر منفی:
روایت کتاب به حدی پیچیده بود که از پیش انتظارات خود دور افتادم و احساس کوچکیتم."
منفی,پر رنگ‌ نویسی و توصیفات زیبا، گفته‌های فراموش‌نشدنی و موضوعات تلخ، آن را به‌عنوان یک اثر منحصربه‌فرد اعلام می‌کند.
منفی,"""شاید این کتاب برای علاقه‌مندان به داستان‌های پیچیده و نظریه‌پردازی، جذاب نباشد. اما هر کتابی فرصتی برای یادگیری دارد."""
منفی,پرفروشی که همه تعریف می‌کنند، اما من نتوانستم با آن ارتباط برقرار کنم. احساس کردم گمراه شدم وقتی صفحاتش را مرور می‌کردم.
منفی,"""خواندن این کتاب تلخی بیان کنندهٔ ماجراهای بدون اتمام بود. احساس ناامیدی واضح بود، اما زبان ساده و جذاب بود."""
منفی,به نظر من کتاب فلانی رو مطالعه کردم اما اصلا به سلیقه‌ام نخورد. باور کنید، وقتی که می‌خواستم بخونم، خیلی ناامید شدم.
منفی,در این کتاب، داستان تکراری و بی‌اثری از عشق و جنگ بیان شده که مخاطب را برای پایان غیرمنتظره‌ای بی‌اهمیت می‌گذارد.
منفی,پروردگار کبود، نویسنده‌اش بی‌توجه به توانایی‌های خود به آن‌قدر عجیب‌وغریب ترفندها روی کاغذ می‌آورد که خواننده را گیج می‌کند.
منفی,پر از تکرارها و پیش‌فرض‌ها بود، تا این حد که خواندن آن انگیزه‌ام را از دست دادم، احساس خستگی و بی‌اهمیتی را به من منتقل کرد.
منفی,خواندن این کتاب تلخ و بدبین کننده بود. نوشته‌های تکراری و بی انگیزه از پیچیدگی‌های جهان، انرژی روحانی مخاطب را خراب می‌کند.
منفی,"""شاید تنها کتابی باشد که از خواندنش پشیمان شدم. نویسنده به اندازه کافی اطلاعات نداشته و داستان پیچیده بود."""
منفی,در حالی که کتاب به نظر معتبر و جذاب می‌رسد، اما داستان بی‌رنگ و بدون انرژی ارائه شده است، باعث ناامیدی خواننده می‌شود.
منفی,میزان ابهامات در داستان و کمبود توسعه شخصیت‌ها، کتاب را برای خواننده‌هایی که به دنبال تجربه‌ی ممتع و انگیزشی هستند، غیرجذاب می‌کند.
منفی,"""خواندن این کتاب تجربه‌ای ناخوشایند بود. داستان پیچیده و بی‌روحی داشت و نهایتاً به انتهای پوچی رسید. انگیزه‌ی من برای خواندن ادامه‌ی آن کاهش یافت."""
منفی,این کتاب نشان دهنده این است که گاهی اوقات حتی تلاش های بی وقفه هم نمی‌تواند همه چیز را درست کند و همه چیز به آنچه که می‌خواهیم تبدیل نشود.
منفی,خواندن این کتاب برایم تبدیل به یک تجربه ناخوشایند شد. نثر کلی آن خسته‌کننده بود و داستان بدون هیچ جذابیتی پیش می‌رفت.
منفی,تازه کتاب رو خوندم. کلا از اول تا آخر انتظاراتم رو ناپایان گذاشت. هیچ کششی برای ادامه دادن داستان نداشت.
منفی,این کتاب با توجه به داستان بی‌روح و بی‌رمق خود، نه تنها نقاط ضعف نویسنده را نشان می‌دهد بلکه خواننده را هم بی‌حوصله می‌کند.
